id_no,unique_number,name_en,name_fr,name_es,category,category_short,criteria_codes,criteria_count,country_en,country_fr,country_es,countries_en,countries_fr,countries_es,country_count,iso_code,udnp_code,region_en,transboundary,latitude,longitude,area_hectares,date_inscribed,site_age_years,in_danger,ever_in_danger,danger_since,danger_status,short_description,justification,unesco_url
144,159,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,Ruines de Kilwa Kisiwani et de Songo Mnara,Ruinas de Kilwa Kisiwani y Songo Mnara,Cultural,C,C3,1,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,1,tz,tza,Africa,False,-8.95778,39.52278,0.0,1981,45,False,True,,P 2004-2014,"The remains of two great East African ports admired by early European explorers are situated on two small islands near the coast. From the 13th to the 16th century, the merchants of Kilwa dealt in gold, silver, pearls, perfumes, Arabian crockery, Persian earthenware and Chinese porcelain; much of the trade in the Indian Ocean thus passed through their hands.",,https://whc.unesco.org/en/list/144/
156,174,Serengeti National Park,Parc national de Serengeti,Parque Nacional de Serengeti,Natural,N,N7;N10,2,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,1,tz,tza,Africa,False,-2.33333,34.56667,1476300.0,1981,45,False,False,,,"The vast plains of the Serengeti comprise 1.5 million ha of savannah. The annual migration to permanent water holes of vast herds of herbivores (wildebeest, gazelles and zebras), followed by their predators, is one of the most impressive natural events in the world.",,https://whc.unesco.org/en/list/156/
173,192,Stone Town of Zanzibar,La ville de pierre de Zanzibar,Ciudad de piedra de Zanzíbar,Cultural,C,C2;C3;C6,3,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,1,tz,tza,Africa,False,-6.16306,39.18917,96.0,2000,26,False,False,,,"The Stone Town of Zanzibar is a fine example of the Swahili coastal trading towns of East Africa. It retains its urban fabric and townscape virtually intact and contains many fine buildings that reflect its particular culture, which has brought together and homogenized disparate elements of the cultures of Africa, the Arab region, India, and Europe over more than a millennium.","Criterion ii : The Stone Town of Zanzibar is an outstanding material manifestation of cultural fusion and harmonization. Criterion iii : For many centuries there was intense seaborne trading activity between Asia and Africa, and this is illustrated in an exceptional manner by the architecture and urban structure of the Stone Town. Criterion vi : Zanzibar has great symbolic importance in the suppression of slavery, since it was one of the main slave-trading ports in East Africa and also the base from which its opponents such as David Livingstone conducted their campaign.",https://whc.unesco.org/en/list/173/
199,1924,Selous Game Reserve,Réserve de gibier de Selous,Reserva de caza de Selous,Natural,N,N9;N10,2,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,1,tz,tza,Africa,False,-9.0,37.4,5120000.0,1982,44,True,True,2014,Y 2014,"Large numbers of elephants, black rhinoceroses, cheetahs, giraffes, hippopotamuses and crocodiles live in this immense sanctuary, which measures 50,000 km 2 and is relatively undisturbed by human impact. The park has a variety of vegetation zones, ranging from dense thickets to open wooded grasslands.",,https://whc.unesco.org/en/list/199/
403,466,Kilimanjaro National Park,Parc national du Kilimandjaro,Parque Nacional del Kilimanjaro,Natural,N,N7,1,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,1,tz,tza,Africa,False,-3.06667,37.36667,75575.0,1987,39,False,False,,,"At 5,895 m, Kilimanjaro is the highest point in Africa. This volcanic massif stands in splendid isolation above the surrounding plains, with its snowy peak looming over the savannah. The mountain is encircled by mountain forest. Numerous mammals, many of them endangered species, live in the park.",,https://whc.unesco.org/en/list/403/
1183,1449,Kondoa Rock-Art Sites,Sites d’art rupestre de Kondoa,Sitios de arte rupestre de Kondoa,Cultural,C,C3;C6,2,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,1,tz,tza,Africa,False,-4.724444444,35.83388889,233600.0,2006,20,False,False,,,"On the eastern slopes of the Masai escarpment bordering the Great Rift Valley are natural rock shelters, overhanging slabs of sedimentary rocks fragmented by rift faults, whose vertical planes have been used for rock paintings for at least two millennia. The spectacular collection of images from over 150 shelters over 2,336 km 2 , many with high artistic value, displays sequences that provide a unique testimony to the changing socio-economic base of the area from hunter-gatherer to agro-pastoralist, and the beliefs and ideas associated with the different societies. Some of the shelters are still considered to have ritual associations with the people who live nearby, reflecting their beliefs, rituals and cosmological traditions.",,https://whc.unesco.org/en/list/1183/
27,30,Mesa Verde National Park,Parc national de Mesa Verde,Parque Nacional de Mesa Verde,Cultural,C,C3,1,United States of America,États-Unis d'Amérique,Estados Unidos de América,United States of America,États-Unis d'Amérique,Estados Unidos de América,1,us,usa,Europe and North America,False,37.26166667,-108.4855556,21043.0,1978,48,False,False,,,"A great concentration of ancestral Pueblo Indian dwellings, built from the 6th to the 12th century, can be found on the Mesa Verde plateau in south-west Colorado at an altitude of more than 2,600 m. Some 4,400 sites have been recorded, including villages built on the Mesa top. There are also imposing cliff dwellings, built of stone and comprising more than 100 rooms.",,https://whc.unesco.org/en/list/27/
28,31,Yellowstone National Park,Parc national de Yellowstone,Parque Nacional de Yellowstone,Natural,N,N7;N8;N9;N10,4,United States of America,États-Unis d'Amérique,Estados Unidos de América,United States of America,États-Unis d'Amérique,Estados Unidos de América,1,us,usa,Europe and North America,False,44.46056,-110.82778,898349.0,1978,48,False,True,,P 1995-2003,"The vast natural forest of Yellowstone National Park covers nearly 9,000 km 2 ; 96% of the park lies in Wyoming, 3% in Montana and 1% in Idaho. Yellowstone contains half of all the world's known geothermal features, with more than 10,000 examples. It also has the world's largest concentration of geysers (more than 300 geyers, or two thirds of all those on the planet). Established in 1872, Yellowstone is equally known for its wildlife, such as grizzly bears, wolves, bison and wapitis.",,https://whc.unesco.org/en/list/28/
75,81,Grand Canyon National Park,Parc national du Grand Canyon,Parque Nacional del Gran Cañón,Natural,N,N7;N8;N9;N10,4,United States of America,États-Unis d'Amérique,Estados Unidos de América,United States of America,États-Unis d'Amérique,Estados Unidos de América,1,us,usa,Europe and North America,False,36.10083333,-112.0905556,493270.0,1979,47,False,False,,,"Carved out by the Colorado River, the Grand Canyon (nearly 1,500 m deep) is the most spectacular gorge in the world. Located in the state of Arizona, it cuts across the Grand Canyon National Park. Its horizontal strata retrace the geological history of the past 2 billion years. There are also prehistoric traces of human adaptation to a particularly harsh environment.",,https://whc.unesco.org/en/list/75/
76,82,Everglades National Park,Parc national des Everglades,Parque Nacional de Everglades,Natural,N,N8;N9;N10,3,United States of America,États-Unis d'Amérique,Estados Unidos de América,United States of America,États-Unis d'Amérique,Estados Unidos de América,1,us,usa,Europe and North America,False,25.55444444,-80.99638889,567017.0,1979,47,True,True,2010,Y 2010 P 1993-2007,"This site at the southern tip of Florida has been called 'a river of grass flowing imperceptibly from the hinterland into the sea'. The exceptional variety of its water habitats has made it a sanctuary for a large number of birds and reptiles, as well as for threatened species such as the manatee.",,https://whc.unesco.org/en/list/76/
78,84,Independence Hall,Independence Hall,Independence Hall,Cultural,C,C6,1,United States of America,États-Unis d'Amérique,Estados Unidos de América,United States of America,États-Unis d'Amérique,Estados Unidos de América,1,us,usa,Europe and North America,False,39.94861111,-75.15,2.0,1979,47,False,False,,,The Declaration of Independence (1776) and the Constitution of the United States (1787) were both signed in this building in Philadelphia. The universal principles of freedom and democracy set forth in these documents are of fundamental importance to American history and have also had a profound impact on law-makers around the world.,,https://whc.unesco.org/en/list/78/
134,147,Redwood National and State Parks,Parcs d'État et national Redwood,Parque nacional y parques estatales de Redwood,Natural,N,N7;N9,2,United States of America,États-Unis d'Amérique,Estados Unidos de América,United States of America,États-Unis d'Amérique,Estados Unidos de América,1,us,usa,Europe and North America,False,41.37388889,-123.9980556,41571.0,1980,46,False,False,,,"Redwood National Park comprises a region of coastal mountains bordering the Pacific Ocean north of San Francisco. It is covered with a magnificent forest of coastal redwood trees, the tallest and most impressive trees in the world. The marine and land life are equally remarkable, in particular the sea lions, the bald eagle and the endangered California brown pelican.",,https://whc.unesco.org/en/list/134/
150,168,Mammoth Cave National Park,Parc national de Mammoth Cave,Parque Nacional de Mammoth Cave,Natural,N,N7;N8;N10,3,United States of America,États-Unis d'Amérique,Estados Unidos de América,United States of America,États-Unis d'Amérique,Estados Unidos de América,1,us,usa,Europe and North America,False,37.18722222,-86.10305556,21191.0,1981,45,False,False,,,"Mammoth Cave National Park, located in the state of Kentucky, has the world's largest network of natural caves and underground passageways, which are characteristic examples of limestone formations. The park and its underground network of more than 560 surveyed km of passageways are home to a varied flora and fauna, including a number of endangered species.",,https://whc.unesco.org/en/list/150/
